,amenities,bathrooms,bedrooms,fee,price,square_feet,cityname,state,time,state_num,city_num
222,['Parking'],1.0,1.0,No,0.011376673040152963,0.004987593674026918,Sarasota,FL,2019-12-04 00:19:47,9,70
223,"['Cable or Satellite', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.010994263862332695,0.004987593674026918,Milwaukee,WI,2019-12-22 11:56:26,29,150
224,None,1.0,0.0,No,0.010707456978967494,0.004987593674026918,Chicago,IL,2019-12-26 11:25:52,15,25
225,['Pool'],1.0,1.0,No,0.010516252390057362,0.004987593674026918,Wesley Chapel,FL,2019-12-22 11:47:26,9,151
226,None,1.0,1.0,No,0.010038240917782026,0.004987593674026918,Tiverton,RI,2019-12-26 11:10:46,32,152
227,None,1.0,1.0,No,0.009560229445506692,0.004987593674026918,Stockbridge,GA,2019-12-26 11:20:27,8,153
228,"['Parking', 'Refrigerator']",1.0,1.0,No,0.008604206500956023,0.004987593674026918,Columbus,OH,2019-12-26 11:22:10,30,154
229,None,1.0,1.0,No,0.007552581261950287,0.004987593674026918,Grand Junction,CO,2019-12-26 11:36:43,13,155
230,"['Cable or Satellite', 'Garbage Disposal', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.00745697896749522,0.004987593674026918,Bloomington,IN,2019-12-26 11:17:27,1,132
231,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,2.0,No,0.00745697896749522,0.004987593674026918,Bloomington,IN,2019-12-26 11:17:27,1,132
232,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,2.0,No,0.007361376673040153,0.004987593674026918,Bloomington,IN,2019-12-26 11:17:29,1,132
233,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Refrigerator']",1.0,2.0,No,0.007265774378585086,0.004987593674026918,Champaign,IL,2019-12-26 11:17:40,15,156
234,None,1.0,1.0,No,0.0038240917782026767,0.004987593674026918,Raleigh,NC,2019-12-14 11:15:25,7,117
235,"['Cable or Satellite', 'Pool', 'Refrigerator', 'Storage', 'TV']",1.0,2.0,No,0.0014340344168260039,0.004987593674026918,Lakeland,FL,2019-11-27 21:43:20,9,157
236,"['Cable or Satellite', 'Elevator', 'Garbage Disposal', 'Parking', 'Refrigerator', 'Storage']",1.0,1.0,No,0.019024856596558316,0.005012656958821023,Reno,NV,2019-12-26 11:07:15,33,158
237,"['Cable or Satellite', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.017093690248565965,0.005137973382791549,Reno,NV,2019-12-26 11:07:16,33,158
238,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Refrigerator']",1.0,0.0,No,0.010038240917782026,0.005188099952379759,West Lafayette,IN,2019-12-26 11:14:16,1,159
239,None,1.0,0.0,No,0.017189292543021033,0.005213163237173864,Portland,OR,2019-12-26 11:40:08,20,76
240,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Pool', 'Refrigerator']",1.0,2.0,No,0.01954110898661568,0.005238226521967969,Lowell,MA,2019-12-26 11:08:43,18,160
241,"['Dishwasher', 'Refrigerator']",1.0,0.0,No,0.038145315487571704,0.005313416376350285,San Francisco,CA,2019-12-26 11:08:38,5,6
242,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Refrigerator', 'Storage']",1.0,1.0,No,0.010707456978967494,0.005313416376350285,Indianapolis,IN,2019-12-22 11:45:58,1,161
243,"['Basketball', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Hot Tub', 'Internet Access', 'Parking', 'Pool', 'Refrigerator', 'Tennis']",1.0,2.0,No,0.008604206500956023,0.005338479661144389,Ogden,UT,2019-12-26 11:18:50,34,162
244,"['Dishwasher', 'Parking', 'Refrigerator']",1.0,0.0,No,0.047705544933078395,0.005363542945938495,San Francisco,CA,2019-12-26 11:19:08,5,6
245,['Dishwasher'],1.0,2.0,No,0.010133843212237094,0.005363542945938495,Anchorage,AK,2019-12-26 11:10:13,17,30
246,None,1.0,0.0,No,0.008776290630975143,0.005363542945938495,Lexington,KY,2019-12-26 11:37:48,28,163
247,"['Dishwasher', 'Parking', 'Refrigerator']",1.0,1.0,No,0.010994263862332695,0.005413669515526705,Lafayette,IN,2019-12-26 11:13:59,1,16
248,None,1.0,0.0,No,0.02198852772466539,0.00543873280032081,Chevy Chase,MD,2019-12-22 12:16:43,12,164
249,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.017208413001912046,0.005463796085114915,Chicago,IL,2019-12-22 11:53:08,15,25
250,"['Cable or Satellite', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.014627151051625239,0.0054888593699090205,Chicago,IL,2019-12-22 11:52:13,15,25
251,"['Cable or Satellite', 'Gated', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,0.0,No,0.009082217973231358,0.0054888593699090205,Cleveland,OH,2019-12-22 11:41:13,30,165
252,None,1.0,1.0,No,0.013862332695984704,0.005513922654703125,Lakewood,CO,2019-12-22 11:43:29,13,102
253,None,1.0,1.0,No,0.012332695984703632,0.005538985939497231,Milwaukee,WI,2019-12-26 11:33:33,29,150
254,['Parking'],1.0,2.0,No,0.009560229445506692,0.005589112509085441,Madison,WI,2019-12-26 11:12:03,29,130
255,['Wood Floors'],1.0,2.0,No,0.04780114722753346,0.005614175793879546,Boston,MA,2019-09-17 18:53:05,18,166
256,None,1.0,2.0,No,0.03432122370936903,0.005614175793879546,Redondo Beach,CA,2019-12-26 11:26:09,5,167
257,None,1.0,1.0,No,0.02198852772466539,0.005614175793879546,Seattle,WA,2019-12-26 11:33:35,3,3
258,None,1.0,2.0,No,0.021969407265774378,0.005614175793879546,Chicago,IL,2019-12-26 11:25:41,15,25
259,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,2.0,No,0.014818355640535373,0.005614175793879546,Las Vegas,NV,2019-12-26 11:19:54,33,168
260,"['Cable or Satellite', 'Dishwasher', 'Internet Access', 'Parking', 'Refrigerator']",1.0,0.0,No,0.013862332695984704,0.005614175793879546,Chicago,IL,2019-12-22 11:50:09,15,25
261,['Dishwasher'],1.0,2.0,No,0.013365200764818355,0.005614175793879546,Chicago,IL,2019-12-26 11:09:51,15,25
262,None,1.0,2.0,No,0.009560229445506692,0.005614175793879546,Bridgeport,CT,2019-12-10 10:27:48,31,169
263,"['Parking', 'Refrigerator']",1.0,2.0,No,0.002390057361376673,0.005614175793879546,Toledo,OH,2019-12-26 11:14:54,30,170
264,['Pool'],1.0,1.0,No,0.013671128107074569,0.005739492217850071,Denver,CO,2019-09-17 20:07:08,13,39
265,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,0.0,No,0.011453154875717016,0.005739492217850071,West Lafayette,IN,2019-12-26 11:14:14,1,159
266,['Storage'],1.0,1.0,No,0.009751434034416827,0.005739492217850071,Kansas City,MO,2019-12-26 11:11:01,35,171
267,"['Dishwasher', 'Refrigerator']",1.0,2.0,No,0.047705544933078395,0.005789618787438282,San Francisco,CA,2019-12-22 11:45:42,5,6
268,"['Dishwasher', 'Refrigerator']",1.0,1.0,No,0.04005736137667304,0.005789618787438282,San Francisco,CA,2019-12-26 11:19:51,5,6
269,None,1.0,2.0,No,0.016806883365200764,0.005814682072232387,Denver,CO,2019-12-26 11:08:04,13,39
270,None,1.0,2.0,No,0.022676864244741874,0.005839745357026492,Austin,TX,2019-12-26 11:30:10,23,98
271,None,1.0,1.0,No,0.011472275334608031,0.005864808641820597,Des Moines,IA,2019-12-26 11:40:40,24,172
272,"['Dishwasher', 'Parking', 'Refrigerator']",1.0,0.0,No,0.038145315487571704,0.005889871926614702,San Francisco,CA,2019-12-26 11:08:37,5,6
273,None,1.0,2.0,No,0.017208413001912046,0.005889871926614702,Shorewood,WI,2019-12-26 11:23:03,29,173
274,"['Parking', 'Refrigerator']",1.0,1.0,No,0.017189292543021033,0.005889871926614702,Tampa,FL,2019-12-26 11:08:57,9,23
275,"['Hot Tub', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'View']",1.0,0.0,No,0.008126195028680689,0.005889871926614702,Tucson,AZ,2019-12-26 11:19:35,6,7
276,None,1.0,2.0,No,0.011644359464627151,0.005914935211408808,Austin,TX,2019-12-26 11:27:25,23,98
277,['Refrigerator'],1.0,0.0,No,0.04005736137667304,0.005939998496202912,San Francisco,CA,2019-12-26 11:08:40,5,6
278,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Hot Tub', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,2.0,No,0.01835564053537285,0.005939998496202912,Gainesville,FL,2019-12-26 11:15:20,9,174
279,"['Cable or Satellite', 'Internet Access', 'Parking']",1.0,2.0,No,0.015258126195028681,0.005939998496202912,Wausau,WI,2019-12-26 11:15:39,29,175
280,"['Cable or Satellite', 'Elevator', 'Parking', 'Refrigerator', 'Storage']",1.0,2.0,No,0.015105162523900574,0.005939998496202912,Portland,OR,2019-12-22 11:42:51,20,76
281,"['Parking', 'Refrigerator']",1.0,1.0,No,0.01118546845124283,0.005990125065791122,Madison,WI,2019-12-22 11:51:55,29,130
282,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,2.0,No,0.00994263862332696,0.005990125065791122,West Lafayette,IN,2019-12-26 11:14:14,1,159
283,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Hot Tub', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,0.0,No,0.01988527724665392,0.006015188350585228,Tempe,AZ,2019-12-26 11:21:35,6,176
284,['Refrigerator'],1.0,0.0,No,0.04196940726577438,0.0060402516353793324,San Francisco,CA,2019-12-26 11:07:29,5,6
285,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,2.0,No,0.005353728489483747,0.0060402516353793324,Lafayette,IN,2019-12-26 11:13:51,1,16
286,"['Cable or Satellite', 'Clubhouse', 'Elevator', 'Gated', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,0.0,No,0.011472275334608031,0.006090378204967543,Chattanooga,TN,2019-12-26 11:17:22,16,177
287,"['Dishwasher', 'Patio/Deck']",1.0,1.0,No,0.027820267686424476,0.0061405047745557535,Seattle,WA,2019-12-26 11:08:20,3,3
288,"['Cable or Satellite', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,1.0,No,0.013365200764818355,0.0061405047745557535,Minneapolis,MN,2019-12-22 11:51:30,26,139
289,None,1.0,1.0,No,0.0076481835564053535,0.006165568059349858,Saint Louis,MO,2019-12-26 11:39:36,35,178
290,"['Dishwasher', 'Parking', 'Storage']",1.0,2.0,No,0.00954110898661568,0.006190631344143964,Kansas City,MO,2019-12-22 11:44:43,35,171
291,['Refrigerator'],1.0,0.0,No,0.038145315487571704,0.006240757913732174,San Francisco,CA,2019-12-26 11:18:36,5,6
292,"['Elevator', 'Internet Access', 'Parking']",1.0,2.0,No,0.028107074569789676,0.006240757913732174,Ann Arbor,MI,2019-12-26 11:15:32,27,179
293,['Pool'],1.0,1.0,No,0.027724665391969407,0.006240757913732174,San Jose,CA,2019-12-26 11:19:52,5,180
294,['Parking'],1.0,2.0,No,0.02581261950286807,0.006240757913732174,Washington,DC,2019-12-26 11:07:21,10,13
295,None,1.0,0.0,No,0.022944550669216062,0.006240757913732174,Los Angeles,CA,2019-12-26 11:32:17,5,134
296,None,1.0,0.0,No,0.02101338432122371,0.006240757913732174,Portland,OR,2019-12-26 11:38:23,20,76
297,None,1.0,0.0,No,0.02101338432122371,0.006240757913732174,Seattle,WA,2019-12-26 11:34:38,3,3
298,"['Alarm', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Gated', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,2.0,No,0.019120458891013385,0.006240757913732174,Haverhill,MA,2019-12-26 11:10:21,18,181
299,None,1.0,1.0,No,0.01806883365200765,0.006240757913732174,Philadelphia,PA,2019-12-26 11:32:35,22,182
300,"['Cable or Satellite', 'Fireplace', 'Garbage Disposal', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.015296367112810707,0.006240757913732174,Madison,WI,2019-12-06 13:23:44,29,130
301,None,1.0,0.0,No,0.014149139579349905,0.006240757913732174,Chicago,IL,2019-12-26 11:35:55,15,25
302,"['Cable or Satellite', 'Dishwasher', 'Fireplace', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,2.0,No,0.013288718929254302,0.006240757913732174,Westerville,OH,2019-12-26 11:11:39,30,183
303,None,1.0,0.0,No,0.012906309751434034,0.006240757913732174,Austin,TX,2019-12-22 12:13:42,23,98
304,None,1.0,1.0,No,0.012409177820267686,0.006240757913732174,Scottsdale,AZ,2019-12-26 11:38:46,6,99
305,['Refrigerator'],1.0,1.0,No,0.011472275334608031,0.006240757913732174,Chicago,IL,2019-12-26 11:23:53,15,25
306,None,1.0,0.0,No,0.009751434034416827,0.006240757913732174,Spokane,WA,2019-12-26 11:33:44,3,184
307,"['Parking', 'Patio/Deck']",1.0,0.0,No,0.00954110898661568,0.006240757913732174,Cumberland,MD,2019-12-19 09:44:14,12,185
308,['Patio/Deck'],1.0,2.0,No,0.009464627151051626,0.006240757913732174,Anchorage,AK,2019-12-26 11:10:12,17,30
309,None,1.0,0.0,No,0.0076481835564053535,0.006240757913732174,Syracuse,NY,2019-12-26 11:35:26,4,186
310,"['Parking', 'Refrigerator']",1.0,0.0,No,0.0074952198852772465,0.006240757913732174,Tucson,AZ,2019-12-26 11:12:23,6,7
311,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.01959847036328872,0.006265821198526279,Portland,OR,2019-12-22 11:43:13,20,76
312,None,1.0,2.0,No,0.02,0.006290884483320384,Austin,TX,2019-12-26 11:28:51,23,98
313,"['Elevator', 'Patio/Deck']",1.0,0.0,No,0.01959847036328872,0.006290884483320384,Los Angeles,CA,2019-09-17 19:58:31,5,134
314,"['Cable or Satellite', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.009082217973231358,0.006341011052908594,Lees Summit,MO,2019-12-22 11:44:11,35,187
315,None,1.0,0.0,No,0.022944550669216062,0.006366074337702699,Los Angeles,CA,2019-12-26 11:31:11,5,134
316,"['Cable or Satellite', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.007361376673040153,0.006366074337702699,Urbana,IL,2019-12-26 11:14:43,15,188
317,"['Dishwasher', 'Parking', 'Storage']",1.0,2.0,No,0.01768642447418738,0.0064162009072909094,Chicago,IL,2019-12-18 10:51:22,15,25
318,"['Cable or Satellite', 'Gated', 'Parking']",1.0,2.0,No,0.007915869980879542,0.0064162009072909094,Cleveland,OH,2019-09-17 19:41:31,30,165
319,None,1.0,2.0,No,0.01959847036328872,0.006491390761673225,East Orange,NJ,2019-12-14 11:34:53,19,189
320,None,1.0,2.0,No,0.012906309751434034,0.006491390761673225,Salem,OR,2019-12-26 11:35:11,20,108
321,None,1.0,2.0,No,0.0124282982791587,0.006491390761673225,Austin,TX,2019-12-26 11:31:33,23,98
322,['Parking'],1.0,1.0,No,0.00898661567877629,0.006491390761673225,Madison,WI,2019-12-26 11:12:02,29,130
323,"['Dishwasher', 'Parking', 'Patio/Deck']",1.0,1.0,No,0.008393881453154875,0.006491390761673225,Champaign,IL,2019-12-26 11:14:35,15,156
324,"['Parking', 'Refrigerator']",1.0,1.0,No,0.005640535372848948,0.006491390761673225,Tulsa,OK,2019-12-26 11:19:32,36,190
325,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,2.0,No,0.029636711281070746,0.006541517331261435,Washington,DC,2019-12-26 11:12:33,10,13
326,None,1.0,1.0,No,0.016252390057361378,0.006541517331261435,Chicago,IL,2019-12-26 11:25:38,15,25
327,None,1.0,0.0,No,0.014340344168260038,0.006541517331261435,Austin,TX,2019-12-26 11:28:39,23,98
328,None,1.0,2.0,No,0.019120458891013385,0.006666833755231961,Portland,OR,2019-12-22 12:14:06,20,76
329,['Parking'],1.0,1.0,No,0.015009560229445506,0.006666833755231961,Chicago,IL,2019-12-26 11:22:03,15,25
330,None,1.0,2.0,No,0.014627151051625239,0.006691897040026065,Hamden,CT,2019-12-26 11:26:10,31,191
331,"['Cable or Satellite', 'Parking', 'Refrigerator']",1.0,1.0,No,0.006309751434034417,0.006691897040026065,North Muskegon,MI,2019-12-26 11:16:29,27,192
332,None,1.0,2.0,No,0.025430210325047803,0.006716960324820171,Seattle,WA,2019-12-26 11:33:45,3,3
333,"['Gated', 'Parking']",1.0,1.0,No,0.015296367112810707,0.006716960324820171,Long Beach,CA,2019-09-18 03:36:45,5,149
334,"['Dishwasher', 'Parking', 'Storage']",1.0,1.0,No,0.00994263862332696,0.006716960324820171,Kansas City,MO,2019-12-22 11:44:22,35,171
335,None,1.0,0.0,No,0.01959847036328872,0.006742023609614276,New Brunswick,NJ,2019-12-26 11:32:56,19,193
336,None,1.0,1.0,No,0.01577437858508604,0.006742023609614276,Portland,OR,2019-12-26 11:34:09,20,76
337,"['Cable or Satellite', 'Dishwasher', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.010803059273422563,0.006742023609614276,Alvin,TX,2019-12-22 11:49:15,23,194
338,"['Dishwasher', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.033938814531548754,0.006867340033584802,Santa Monica,CA,2019-12-26 11:35:56,5,195
339,None,1.0,1.0,No,0.025334608030592735,0.006867340033584802,San Diego,CA,2019-12-26 11:40:27,5,196
340,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.01864244741873805,0.006867340033584802,Portland,OR,2019-12-22 11:43:12,20,76
341,"['Dishwasher', 'Parking', 'Pool']",1.0,2.0,No,0.014149139579349905,0.006867340033584802,Austin,TX,2019-12-26 11:27:48,23,98
342,"['Cable or Satellite', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.0124282982791587,0.006867340033584802,West Lafayette,IN,2019-12-26 11:14:06,1,159
343,None,1.0,1.0,No,0.012026768642447418,0.006867340033584802,Phoenix,AZ,2019-12-26 11:33:06,6,14
344,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,0.0,No,0.011453154875717016,0.006867340033584802,West Lafayette,IN,2019-12-26 11:14:16,1,159
345,"['Cable or Satellite', 'Internet Access', 'Parking', 'Refrigerator']",1.0,2.0,No,0.01095602294455067,0.006867340033584802,Minneapolis,MN,2019-12-10 11:14:07,26,139
346,"['Clubhouse', 'Parking', 'Refrigerator']",1.0,1.0,No,0.0035564053537284895,0.006867340033584802,Edgerton,WI,2019-12-26 11:15:47,29,197
347,"['Cable or Satellite', 'Dishwasher', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator']",1.0,2.0,No,0.022944550669216062,0.006917466603173012,Miami,FL,2019-12-26 11:06:49,9,52
348,"['Dishwasher', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,1.0,No,0.05535372848948375,0.006942529887967117,San Francisco,CA,2019-12-22 11:45:41,5,6
349,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Refrigerator']",1.0,2.0,No,0.02055449330783939,0.006942529887967117,Portland,OR,2019-12-22 11:43:10,20,76
350,None,1.0,0.0,No,0.013938814531548757,0.006942529887967117,Austin,TX,2019-12-26 11:28:10,23,98
351,"['AC', 'Dishwasher', 'Gated', 'Hot Tub', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool']",1.0,2.0,No,0.026596558317399616,0.006967593172761222,Cerritos,CA,2019-09-18 02:24:05,5,198
352,"['Dishwasher', 'Refrigerator']",1.0,1.0,No,0.05152963671128107,0.006992656457555327,San Francisco,CA,2019-12-26 11:20:13,5,6
353,"['Dishwasher', 'Parking', 'Refrigerator']",1.0,0.0,No,0.047705544933078395,0.006992656457555327,San Francisco,CA,2019-12-22 11:40:59,5,6
354,None,1.0,0.0,No,0.022944550669216062,0.006992656457555327,San Diego,CA,2019-12-26 11:37:30,5,196
355,None,1.0,2.0,No,0.014435946462715106,0.006992656457555327,Anchorage,AK,2019-12-26 11:10:18,17,30
356,"['Basketball', 'Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.00650095602294455,0.006992656457555327,Tucson,AZ,2019-12-26 11:12:23,6,7
357,"['Dishwasher', 'Refrigerator']",1.0,2.0,No,0.05152963671128107,0.007017719742349432,San Francisco,CA,2019-12-26 11:08:36,5,6
358,"['Cable or Satellite', 'Dishwasher', 'Internet Access', 'Parking', 'Refrigerator']",1.0,2.0,No,0.05112810707456979,0.007042783027143538,San Francisco,CA,2019-12-26 11:07:27,5,6
359,"['Cable or Satellite', 'Dishwasher', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,2.0,No,0.008317399617590822,0.007042783027143538,Knoxville,TN,2019-12-26 11:19:18,16,199
360,['Dishwasher'],1.0,1.0,No,0.013422562141491396,0.007092909596731748,Chicago,IL,2019-12-26 11:09:50,15,25
361,['Refrigerator'],1.0,0.0,No,0.04196940726577438,0.0071179728815258525,San Francisco,CA,2019-12-26 11:08:42,5,6
362,None,1.0,1.0,No,0.020076481835564052,0.0071179728815258525,Portland,OR,2019-12-26 11:25:21,20,76
363,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.00650095602294455,0.0071179728815258525,Bloomington,IN,2019-12-26 11:17:26,1,132
364,"['Parking', 'Refrigerator', 'Wood Floors']",1.0,1.0,No,0.0028680688336520078,0.0071179728815258525,Central City,KY,2019-12-11 21:38:49,28,200
365,"['Dishwasher', 'Elevator', 'Fireplace', 'Hot Tub', 'Internet Access', 'Patio/Deck', 'Refrigerator', 'Storage', 'View']",1.0,2.0,No,0.020305927342256214,0.007143036166319958,Portland,OR,2019-12-22 11:42:51,20,76
366,"['Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Refrigerator', 'Storage']",1.0,0.0,No,0.017495219885277247,0.0072182260207022736,Portland,OR,2019-12-26 11:11:21,20,76
367,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'TV']",1.0,2.0,No,0.03623326959847036,0.007243289305496378,Providence,RI,2019-12-26 11:18:23,32,201
368,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Doorman', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,1.0,No,0.030592734225621414,0.007243289305496378,Washington,DC,2019-12-26 11:07:18,10,13
369,"['Dishwasher', 'Hot Tub', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage', 'Tennis']",1.0,2.0,No,0.012982791586998088,0.007243289305496378,Orlando,FL,2019-12-26 11:06:47,9,63
